,p_np
[C@]12(OC(O[C@@H]1C[C@@H]3C2(CC(O)[C@H]4C3CCC5=CC(=O)C=CC45C)C)(C)C)C(=O)CO,0.9535973866780599
[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(CO)=O)C)O)F,0.9669599533081055
C2=C(CC1=CN=C[NH]1)C(=C(C=C2)C)C,0.8449386159578959
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(C5=CC=CO5)=O)C(COC(C)=O)=O,0.968974232673645
[C@@H]3(C1=CC=CC=C1)CN2CCSC2=N3,0.983016828695933
C3=C(C1N2C(=NC1)NCC2)C=CC=C3,0.9666092395782471
[C@@H]1(NCCCC1)[C@@H]2OC(OC2)(C3=CC=CC=C3)C4=CC=CC=C4,0.9656697710355123
[C@@]23(Cl)C(C1C([C@](O)(CC1)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,0.9559457898139954
[C@@]23(Cl)C(C1C([C@](O)(CC1)C(=O)COC(=O)C)(CC2Cl)C)CCC4=CC(=O)C=CC34C,0.9710769057273865
C1=C(Cl)C=C(C(=C1C(NCCN(CC)CC)=O)OC)Cl,0.9611104726791382
[C@]23([C@@H]1[C@@H](C(=CO[C@H]1OC(=O)CC(C)C)COC(=O)CC(C)C)C[C@@H]2OC(=O)C)OC3,0.9401880701382955
C2=C(C1(C(N(C(=O)N(C1=O)CC(COCCCC)OC(N)=O)CC(COCCCC)OC(N)=O)=O)CC)C=CC=C2,0.9455786347389221
C4=C(C(C1=CC=C(C=C1)F)CCCN3CCN(CCNC2=CC=CC=C2)CC3)C=CC(=C4)F,0.9734573165575663
[C@@]24(F)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)CO)(CC4O)C)C,0.9765932361284891
[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(COC(C(C)(C)C)=O)=O)C)O)F,0.9772101640701294
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC4(CN(C)CC4)C,0.9857373038927714
CC1(C(NC(O1)=O)=O)C,0.9831265012423197
C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O,0.9588816165924072
CN(C(C)CC1=CC=CC=C1)C,0.9772721529006958
O=C2N1C(NC(=O)C1)CC2,0.9746769070625305
C(C1(OC(COC(N)=O)CO1)C)CCCCCCCC,0.9738926887512207
C2=C(C(C1=CC=CC=C1)(CC(NNC(C)=O)=O)O)C=CC=C2,0.921438972155253
[C@]235[C@@]67[C@H](N(CC1CC1)CC2)CC4=C3C(=C(C=C4)O)O[C@H]5[C@](OC)([C@H](C6)C(C)(C)O)CC7,0.9622740149497986
C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C(C3=CC=CC=C3)=O,0.8135567506154379
C1=CC=CC2=C1C3(C4=C(CC2N3)C=CC=C4)C,0.979509711265564
[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CCC4)C)(OC(CCC)=O)C(C)=O,0.9584357142448425
[H+].C1=C(OC)C(=CC2=C1C(=O)C(C2)CC3CCN(CC3)CC4=CC=CC=C4)OC.[Cl-],0.9676257769266764
C4=C(CCNC(C12CC3CC(C1)CC(C2)C3)=O)C=CC(=C4O)O,0.8760900100072225
C1=CC=CC=C1C2(C(CN(C2=O)CC)CCN3CCOCC3)C4=CC=CC=C4,0.9733922680219015
[C@@]123C4=C(C[C@H]([C@@]1(CC[C@H](C2)O)O)N(CC3)C)C=CC(=C4OC)OC,0.9296757976214091
C1=CC=C3C(=C1OC(C2=CC=CS2)CCNC)C=CC=C3,0.9549793004989624
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C(C4=CC=C(F)C=C4)=O)CC5,0.9810664653778076
C(N1C(CCC1)=O)C(NNC(CN2C(CCC2)=O)=O)=O,0.9545130332310995
[C@H]2(N(C1=CC=C(C(=C1)Cl)Cl)C(CC)=O)[C@@H](CCC2)N(C)C,0.9822618166605631
C2=C(N1N=C(C)CC1=O)C=CC=C2,0.9834046562512716
C1=CC=CC=C1C(C)[N]2C=CN=C2C,0.9654689828554789
C1=CC(=CC3=C1\C(C2=CC=CC=C2N3)=C/CN(CC)CC)Cl,0.9845504959424337
C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F,0.9851494828859965
C1=C(C2=C(C=C1)C=CO2)N5CCN(CC3=CC=C([NH]3)C4=CC=C(C=C4)F)CC5,0.967748741308848
C1=C(C2=C(C=C1)OCCO2)N3CCNCC3,0.9829907417297363
C1=C(C=CC=C1C(CNC(CCCO)=O)(CC)CC)OC,0.9418516357739767
C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC,0.8812358975410461
C1=CC=CC=C1CN(C2CC2)C(OCC)=O,0.9724995295206705
C3=C(C2=CC=C(N1CCC(O)CC1)N=N2)C(=CC(=C3)Cl)Cl,0.9659170508384705
[C@@H]1([C@@H]([C@H]2C=C[C@@H]1C2)C(N(CC)CC)=O)C(N(CC)CC)=O,0.9761080543200175
CC3CC2C1CCC(C(C)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34,0.9694932103157043
C3=C(OC2C1(NC(=O)C(O1)C)CCCC2)C=CC=C3Cl,0.9735598166783651
[C@@]12(C3=C(N(C)[C@H]1N(C)CC2)C=CC(=C3)OC(NCCCCCCC)=O)C,0.9746572772661845
C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)N3C)CCN(CC4)C,0.9867731332778931
C1=C(C(C)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC,0.9674529234568278
C1=NC2=C([N]1CCN(CC)CC)C(N(C)C(N2C)=O)=O,0.9590770204861959
C1=C(Cl)C=CC3=C1C(C2=CC=CC=C2)SC(=N3)NCC,0.972640852133433
C1=CC=CC2=C1C(C3=C(N(C)C2=O)C=CC=C3)OCC,0.9827667872111002
[H+].C2=C1OCC(OC1=C(C=C2)OCC)CNCCCC.[Cl-],0.9708064198493958
C(C)Cl,0.98425821463267
C=C,0.9781627853711446
C(C1(C(C(=CNC1=O)C)=O)CC)C,0.9731549620628357
C2=C(C1(CCCCC1)NCC)C=CC=C2,0.9809780319531759
[H+].C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C.[Cl-],0.9615360895792643
C(C(N1C(CCC1)=O)C(N)=O)C,0.9744571447372437
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)N[S](N(CC)CC)(=O)=O)C,0.9565718372662863
C3=C(C(N1CCN(CC1)CCOCCOCCO)C2=CC=CC=C2)C=CC(=C3)Cl.O=C(O)\C=C\C(O)=O,0.710254430770874
C1=C(C=CC=C1N3CCN(CCCN2C(N(C(=N2)CC)CC)=O)CC3)Cl,0.969245990117391
C2=CC(=C3OC5C14C6(C(N(CC1)C)CC2=C34)CC(C5(OC)C=C6)C(O)(CCC)C)O,0.9664314985275269
C3=C(C2(OC(C1CCCCN1)CO2)CC)C=CC=C3,0.9796790281931559
C1=NC2=C([N]1CCC(COC(C)=O)COC(C)=O)N=C(N)N=C2,0.9263509511947632
C1=CC=CC2=C1C3=C(C(=O)N2CCCN(C)C)C=CC=C3,0.9652087092399597
C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C3=NOC(=N3)C,0.8893734415372213
[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2,0.9752984841664633
C2=C(C1(C(N(CC(COCCCC)OC(N)=O)C(=O)NC1=O)=O)CC)C=CC=C2,0.9611825545628866
C1=C(C(COC(N)=O)COC(N)=O)C=CC=C1,0.9571803410847982
C3=C(C2C(COC1=CC=C(OC)C=C1)CN(C)CC2)C=CC=C3,0.9600292642911276
C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F,0.9760852257410685
C3=C(C1C(N(CCO1)CCOC(C(C2=CC=CC=C2)CC)=O)C)C=CC=C3,0.9507254362106323
C3=C(C1C(NCC)C2CC1CC2)C=CC=C3,0.9831037521362305
C2=C(\C(NCCCC)=C\1C=C(Cl)C=CC1=O)C(=CC=C2)Cl,0.9691293835639954
C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4,0.9700424869855245
C2=C(C1(C(C(=O)NC1=O)CC)C)C=CC=C2,0.9801747997601827
C1=C(C(=CC=C1OCC2=NCCN2)Cl)Cl,0.834979772567749
C1=CC=CC=C1C2C(NC(=O)CO2)C,0.9726763168970743
C1=C(C=CC=C1NC(NC2=NC(=O)CN2C)=O)Cl,0.9740185737609863
C1=CC=CC=C1C2C(N=C(O2)NCC)=O,0.9779688715934753
C1=CC(=CC=C1C(CC(C)(C)O)(C)O)Cl,0.9193900028864542
C3=C(C1=NC(=N[N]1C)C2=CC=CN=C2)C(=CC=C3)CO,0.8099005023638407
C1=C4C(=CC(=C1)CN3CCN(C(COC2=CC=C(Cl)C=C2)=O)CC3)OCO4,0.9674259424209595
C1=C(C(CNC(C)(C)C)O)C(=CC=C1)F,0.9502000411351522
[C@@H](C1=CC=C(C=C1)[S](C)(=O)=O)([C@H](NC(C(Cl)Cl)=O)CF)O,0.8633401393890381
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN(CC)CC)=O,0.9838107426961263
[C@@]34(F)C(C2C(C1(N=C(OC1C2)C)C(=O)COC(=O)C)(CC3O)C)CCC5=CC(=O)C=CC45C,0.9810255765914917
CCOC(=O)N(CCN(C)C)c1cccc(c1)C(F)(F)F,0.9784591197967529
C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC3N(CC2=CC=C(F)C=C2)CCC3)=O,0.9128311077753702
[C@@]23(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3Cl)([C@]4(C(=O)CO)OC(O[C@@H]4C5)(C)C)C)C,0.9810124039649963
[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(CO)=O)O)C)O)F,0.9112180868784586
[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,0.9708292285601298
C1=C(F)C=CC2=C1NC(=C3C(=N2)SC(=C3)C)N4CCN(CC4)C,0.9823199113210043
[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)C(OC)OC,0.978841245174408
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C)=O)=O,0.9797440767288208
CCCCOC(=O)C(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,0.9772120912869772
CCCCCC(=O)OCC(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,0.9770693182945251
C1=CC(=CC=C1[S](CC)(=O)=O)F,0.977069616317749
[C@]23([C@H]([C@H]1[C@]([C@@](OC(C)=O)(C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)C=C[C@]34C)F,0.9728149771690369
[C@@H]1(C3=C([C@H](C2=C1C=CC=C2)C)C=CC(=C3)C(F)(F)F)CCCN(C)C,0.982063353061676
C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,0.9692726135253906
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4,0.9741527239481608
C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F,0.9745450218518575
C1=C(C=CC=C1N2CCN(CCNC(N)=O)CC2)C(F)(F)F,0.9804270466168722
C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5,0.9749887784322103
C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2CCO)CCO3)C4=CC=CC=C4F,0.9398325681686401
CN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23,0.9876471559206644
CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)SCF,0.9761951963106791
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(CC)=O)C(SCF)=O,0.9757823348045349
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4,0.9721596439679464
C1=C(C(OCC)=O)[N](C=N1)C(C)C2=CC=C(C=C2)F,0.9328971902529398
C1=CC(=CC2=C1[N](C4=C2CN(CCCC(C3=CC=C(C=C3)F)O)CC4)C5=CC=C(F)C=C5)F,0.8130825956662496
[C@@H](O)(/C=C/C1=C(C2=C([N]1C(C)C)C=CC=C2)C3=CC=C(F)C=C3)C[C@H](O)CC(=O)O,0.7749214569727579
C1=C(C(F)(F)F)C=CC(=C1)C(=N/OCCN)/CCCCOC.O=C(O)\C=C/C(=O)O,0.7704551617304484
C2=C(OC1CN(C(NC)=O)C1)C=CC=C2C(F)(F)F,0.9749351342519125
[C@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,0.49912428855895996
[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)C)(C)C)C(=O)COC(=O)C,0.9704712430636088
C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl,0.9858866135279337
C1=CC=CC=C1[P](C2=CC=CC=C2)(CC(NN)=O)=O,0.9458063046137491
[C@@H]1([P](O)(O)=O)[C@H](C)O1,0.9510960976282755
C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,0.9589463273684183
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O,0.9839239915211996
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(CCO)CC4)=O,0.9686082998911539
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C4C(OCC4)=O)(O)CC5,0.9759272734324137
C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C,0.9372858206431071
O=C2C1=C(CNCC1)ON2,0.9599688847859701
[C@H]13[C@@H]([C@@]2([C@@H](CC1)C[C@](O)(CC2)C)C)CC[C@]4([C@H]3CC[C@@H]4C(=O)C)C,0.956984281539917
C1=NC(=C(C2=C1[NH]C3=C2C(=CC=C3)OC4=CC=C(C=C4)Cl)COC)C(OC(C)C)=O,0.8146074215571085
C1=C(O)C=CC4=C1C3(C(C(N(CC2CC2)CC3)C4)(C)C)CC,0.9775206645329794
[H+].C1=CC=NC(=N1)N2CCN(CC2)CCCCN3C(=O)CC(CC3=O)(C)C.[Cl-],0.977211594581604
C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4,0.9642147620519003
C1=C(OC)C(=CC2=C1C(=NN=C(C2)C)C3=CC=CC(=C3)Cl)OC,0.969834585984548
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)CC1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CCl)=O,0.9773711164792379
[C@H]23C(Cl)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](F)C[C@]4([C@H]3C[C@H]([C@@H]4C(=O)CO)C)C,0.9767942627271017
C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl,0.9519710938135783
C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl,0.9686435063680013
[C@]34([C@H]([C@H]2C([C@@]1(C(=CC(C(=C1)Br)=O)[C@@H](C2)F)C)([C@H](C3)O)F)CCC4(C(=O)CO)O)C,0.941363513469696
C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F,0.9849669933319092
C2=C(C(C1=CC=CC=C1)(C(CCCCC)N)O)C=CC=C2,0.9056695501009623
C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,0.9741536378860474
C1=CC(=C5C2=C1CC6C34C2(C(C(OC)(C(C3)C(CC)(C)O)C=C4)O5)CCN6CC7CC7)OC,0.9696936011314392
[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,0.805966337521871
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C,0.8711514274279276
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,0.9423302014668783
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C3)CC[C@]4(O)C(=O)COC(=O)CCC(O)=O)C.O,0.6686590313911438
[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO,0.9395607511202494
CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45,0.9292784134546915
[C@@]125C3=C4C[C@H]([C@@]1(CC[C@@H]([C@@H]2OC3=C(C=C4)O)O)O)N(C)CC5,0.9296465516090393
C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN,0.6734397411346436
C(C(C(C)C)(C(N)=O)Br)C,0.9843219319979349
C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4,0.9880010684331259
[C@@H]2(OC1=C(C(=CC=C1)C)C)[C@@H](CNCC2)O,0.7840513785680135
C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3,0.9818177024523417
C1=CC(=CC2=C1C(=NO2)C4CCN(CCCOC3=C(C=C(C(C)=O)C=C3)OC)CC4)F,0.9483388861020406
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5,0.9786270062128702
C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl,0.9841965635617574
C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCC[N+](C)(C)[O-],0.9618565837542216
[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-],0.9548421502113342
C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3,0.9790879885355631
C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC,0.4999319712320964
C1=CC=CC3=C1C(C2=CC=CC=C2)(C=C3)CCN(C)C,0.9807689189910889
C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl,0.9577735463778178
CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl,0.9211917122205099
[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-],0.9382419586181641
C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O,0.9612108071645101
C(C(C1(CCC2C4C(C(CC12C)O)(F)C3(C=CC(C=C3CC4)=O)C)O)=O)O,0.9613887468973795
[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,0.9741816322008768
[C@]34([C@H]([C@H]2C(F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5O[C@H](O[C@@]45C(O[C@@H](OC(OCC)=O)C)=O)CCC)C,0.9717304110527039
[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C,0.9594954252243042
[C@H]12N(CC[C@](C1C)(C3=C(C2=O)C=CC(=C3)O)C)CC4CC4,0.967699388662974
C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4,0.9792294502258301
C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O,0.9569129149119059
C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3,0.975843628247579
C5=C(C(CN1C2C4C(CC1)(C3=C(C2)C=CC(=C3)O)CCCC4)=O)C=CC=C5,0.9682337443033854
C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,0.9614326159159342
[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4,0.9686951041221619
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC,0.9780363043149313
C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O,0.9853716691335043
[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C,0.9696520368258158
[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-],0.9746363560358683
C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl,0.9729910492897034
C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl,0.9550305207570394
C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],0.9692873954772949
C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl,0.9424672524134318
C1=C(Cl)C=CC2=C1C(=NC(O)C(N2C)=O)C3=CC=CC=C3Cl,0.9867772062619528
[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,0.973944346110026
[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,0.9545681873957316
C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O,0.9044528007507324
C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl,0.932456910610199
CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)OCCl,0.9673351844151815
C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C,0.984006385008494
C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F,0.9808237353960673
C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O,0.9663848678270975
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(CN5CCN(C)CC5)=O)O)C,0.9179277221361796
C1=CC=CC=C1C(NN)C,0.9675904909769694
C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,0.9689299265543619
[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C,0.983969509601593
CNC(NC(C(Cl)(Cl)Cl)O)=O,0.9742093086242676
[C@@]23(Cl)C(C1C([C@](O)([C@@H](C1)C)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,0.9569686651229858
[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)CC[C@]34C,0.9314501682917277
[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-],0.9519163966178894
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C,0.9782966574033102
C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F,0.9854101538658142
CC12CC3(CC(C1)(CC(C2)C3)N)C,0.9791679581006368
C1=C(C(=CC=C1)OC)OCC2CNC(O2)=O,0.9718517263730367
C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O,0.9550605614980062
C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,0.9151486357053121
[C@@H]34C1=CC=CC2=C1C(=C[N]2C)C[C@H]3N(C[C@H](C4)N[S](N(C)C)(=O)=O)C,0.9624531070391337
C1=C(C=CC=C1O)NC(C)=O,0.9291502634684244
C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,0.9438732465108236
C2=C(N(CC1=CC=CS1)CCN(C)C)N=CC=C2,0.9613760709762573
C(C1(C(NC(N(C1=O)C)=O)=O)CC)C,0.9758895039558411
C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC,0.9168189167976379
C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O,0.9792510867118835
[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O,0.9765729904174805
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)C)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,0.9554484685262045
C1=C(C)C=CC3=C1C(=NC2=C(C=CC=C2)S3)N4CCN(C)CC4,0.9865228136380514
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5,0.9594473441441854
C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4,0.9757967591285706
[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5,0.9775489767392477
C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC,0.9346189697583517
C1=C(OC)C=CC3=C1C(=CC2=C(C=CC=C2)O3)N4CCN(C)CC4,0.9763080875078837
C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C,0.9744433760643005
[C@@H]23[C@@H](CC[C@@H]1C[C@H](CC(O1)=O)O)[C@H](C=CC2=CCC[C@@H]3OC([C@H](CC)C)=O)C,0.9131410717964172
C1=C(Cl)C=CC3=C1C2(N(C(C)CO2)CC(=O)N3)C4=CC=CC=C4Cl,0.9829879204432169
CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl,0.9015926321347555
